PACKAGE                                     4.11.2 (MD5)                             4.11.3 (SHA1)  4.11.4 (SHA1)  4.12.0 (SHA1)
amor-4.11.2.tar.xz                        67fe2a99457f6fc7b7dd7b84e4f6690d9134ce45 
kde-l10n-de-4.11.2.tar.xz                 804b6d49eace7deeb94cdd46c656292f76ed3413 
kde-l10n-el-4.11.2.tar.xz                 b5869564f93f87876a5964a0c7467151a8265e22 
kde-l10n-en_GB-4.11.2.tar.xz              71ed25766b9768efcc162ea8c30c70cfa96edfda 
kde-l10n-es-4.11.2.tar.xz                 beaecf5cc4fe88e4f92f07673886d454fc52f632 
kde-l10n-et-4.11.2.tar.xz                 95f33ddd0fb26a235450f1f3dbfcdb4f5527e311 
kde-l10n-eu-4.11.2.tar.xz                 719702b363045cee7c35c4c70e81ced8dc70cba4 
kde-l10n-fa-4.11.2.tar.xz                 b401b55c037ce4d805fee1a80d3c2afc3bef2a91 
kde-l10n-fi-4.11.2.tar.xz                 1ec0ec03f4dc67d956afa69845f462b9b952e940 
kde-l10n-fr-4.11.2.tar.xz                 d84960da697e8c1bba3ace9f743c32e3ebecaaa9 
kde-l10n-ga-4.11.2.tar.xz                 83b6a7b36fd471961ccb7124c03f34093fbc9713 
kde-l10n-gl-4.11.2.tar.xz                 632a7fee761f7b9234d699d94cbf8497ffb28b66 
kde-l10n-he-4.11.2.tar.xz                 30c65c5b75094750f124e6e5a5b60c5873034534 
kde-l10n-hi-4.11.2.tar.xz                 34fe261fde75fb926d449d06ea6d74dd5cef5783 
kde-l10n-hr-4.11.2.tar.xz                 5855aecd733aaed3c0b569cbfed89dcee61a141b 
kde-l10n-hu-4.11.2.tar.xz                 eb2b69545c44e30692cb3754bab84154d5cb4c93 
kde-l10n-ia-4.11.2.tar.xz                 403c4e599fe50b2f38adcb0b66694a2bbf347733 
kde-l10n-is-4.11.2.tar.xz                 cd0e0cacc25fe842ab20502cec4b240cb59b4308 
kde-l10n-it-4.11.2.tar.xz                 1cf41449d4e3a9453e980d20d2f8139c9b4607c2 
kde-l10n-ja-4.11.2.tar.xz                 3cee3e046a611828ba5064df965fb9e24b017b86 
kde-l10n-kk-4.11.2.tar.xz                 b81138f9be228dea99615ac9fb0f6544e79182c0 
kde-l10n-km-4.11.2.tar.xz                 99ff0af6867b6a43cdfdedfe3d37a3582d19a112 
kde-l10n-ko-4.11.2.tar.xz                 346629bbee3039f25d6a277b9262d1ab21b4d667 
kde-l10n-lt-4.11.2.tar.xz                 1f5a3dce534f5ce11f6b1b03196d783d27e136a4 
kde-l10n-lv-4.11.2.tar.xz                 12a99e3fdac12a3a08a6a7a2b72c9a60a2338023 
kde-l10n-mr-4.11.2.tar.xz                 b5594331e3c6d685830f26223ff8ca29853d4892 
kde-l10n-nb-4.11.2.tar.xz                 2cab48021164f8f5450a9ba432149ea0d12190ed 
kde-l10n-nds-4.11.2.tar.xz                96d3c5bce492bbe39a4361574f408af8579c2372 
kde-l10n-nl-4.11.2.tar.xz                 fd7ca0a73117d0705da91a7373876f323ff195c1 
kde-l10n-nn-4.11.2.tar.xz                 3b3421d2924a87f30c11e16a928a527c5c72df66 
kde-l10n-pa-4.11.2.tar.xz                 b91384aec58caad701ee64ddbd521e3393a62dfa 
kde-l10n-pl-4.11.2.tar.xz                 62534faf6ec6232814c84bc60823000ac165a410 
kde-l10n-pt-4.11.2.tar.xz                 3a6d278ab8a16e5f3ac4b4f9f048855210f91354 
kde-l10n-pt_BR-4.11.2.tar.xz              5c6e50f142ad1afe227e6080b755182d8860bc03 
kde-l10n-ro-4.11.2.tar.xz                 3ed062eaf694aa37666b63563bb775316d48145b 
kde-l10n-ru-4.11.2.tar.xz                 607e73da9ac6e4418cbfd2f4cfedb0cbae9e7bc0 
kde-l10n-sk-4.11.2.tar.xz                 e2eba2c3b690896b192bf1352ab2558d33e1c15f 
kde-l10n-sl-4.11.2.tar.xz                 01221d8d89bc2395a59605bc4f77d31dc5edf3fd 
kde-l10n-sr-4.11.2.tar.xz                 c46306f95f1f59ada5401f0053941e06a49bf615 
kde-l10n-sv-4.11.2.tar.xz                 eac43583ea72a8805841127ff7ba671b37be4a2d 
kde-l10n-tg-4.11.2.tar.xz                 d3f35ed1f2cd6ec4e1878071f5aecddee3622694 
kde-l10n-tr-4.11.2.tar.xz                 fe57b7f4efe7c6d0d729fb049a56c34282bbea22 
kde-l10n-ug-4.11.2.tar.xz                 c3ce986eb4eda36893f631cf59f87a071b0fa67f 
kde-l10n-uk-4.11.2.tar.xz                 15d42fa384fbb37aae4d3cc17fc31931fb3dd186 
kde-l10n-vi-4.11.2.tar.xz                 c0d8044e3da2654282c77f5111e401113d5e519b 
kde-l10n-wa-4.11.2.tar.xz                 d80487d1845c2caea62dec368dcb2bdb700309ad 
kde-l10n-zh_CN-4.11.2.tar.xz              fd57bb5224269640b821918533fb5d9f3381ae81 
kde-l10n-zh_TW-4.11.2.tar.xz              92d1f9e87f8944e654b0e01af32f95c1b72469ad 
kde-runtime-4.11.2.tar.xz                 b896ef9d8fe770720dc16ae3eae33538e4e699da 
kde-wallpapers-4.11.2.tar.xz              fea1acbe8959be68b52d8715f78a874bf46b08eb 
kde-workspace-4.11.2.tar.xz               fa19cf2b56f7cbcc8bb2200dc33a38150379f4ad 
kdeartwork-4.11.2.tar.xz                  4e58014eed76b88955af645507ddecadd4c5a70f 
kdegraphics-mobipocket-4.11.2.tar.xz      d1ab52f21a3908cebe22348e9aee3d649d2f32c5 
kdegraphics-strigi-analyzer-4.11.2.tar.xz df681ed83bdbbcffd66905d56001695c255d1d1d 
kdegraphics-thumbnailers-4.11.2.tar.xz    7b25127d63f0bf4e8d67af21d4fd9bf636e9b691 
kdelibs-4.11.2.tar.xz                     f9aec4ec00389067e6d2ea37f5042c926c07fd6a 
kdenetwork-filesharing-4.11.2.tar.xz      14c94385f1476b4debfee4c211080b6087ce6708 
kdenetwork-strigi-analyzers-4.11.2.tar.xz e59c6497f15c60ee703fb3c376da2e8d9a9ec021 
kdepim-4.11.2.tar.xz                      027a6560bcd8f55659f642f2041f1265453a02ad 
kdepim-runtime-4.11.2.tar.xz              acc133c3c9d5cff0cdc9901b5ff7bd8b31a15825 
kdepimlibs-4.11.2.tar.xz                  8808bee93143b4b0bbcfc8fb670efb9613ddae29 
kdeplasma-addons-4.11.2.tar.xz            2060310ec0dbd2f5b12ac2f783de85689c9df9e8 
kdesdk-kioslaves-4.11.2.tar.xz            865bf780ac091884bc486aa3d64c75c0ece183e4 
kdesdk-strigi-analyzers-4.11.2.tar.xz     1635a71fdcd83060a534356b99d3c0a70ca7a6ab 
kdesdk-thumbnailers-4.11.2.tar.xz         b4f2c15838bdb21c807b0317f505ad6209829e5a 
kdewebdev-4.11.2.tar.xz                   331006c8e7b6eea5558f2d3869499484bdce1411 
kdf-4.11.2.tar.xz                         4bf2e637c31916dc51682cd0174ba7391458e185 
kdiamond-4.11.2.tar.xz                    bf6d4d03ed8dec892785cf898dd954d9f8867268 
kdnssd-4.11.2.tar.xz                      ff10bfe39a968101a582705e0c844dcf545e8cb1 
kfloppy-4.11.2.tar.xz                     6c09ec058822e742b1a34c3d720996c0208f023c 
kfourinline-4.11.2.tar.xz                 c832f1485fad84e0e97c4de71bacc602f5cfe269 
kgamma-4.11.2.tar.xz                      b65fe9770310f60c2a9f951424100d0a02d13fa5 
kgeography-4.11.2.tar.xz                  aaa13ed6f38704bfb5187a1b1ba81e214f576c9f 
kget-4.11.2.tar.xz                        ea08c57090046987d0d4d5c8ad991364fccde471 
kgoldrunner-4.11.2.tar.xz                 a6bc9684535df789a1d901bb76b491a6c0cd2152 
kgpg-4.11.2.tar.xz                        a48013a5da3499d72e8edce0fd4917b2fd0bb315 
khangman-4.11.2.tar.xz                    05126aab8d051323c58ef40ee8800f77f841c44c 
kig-4.11.2.tar.xz                         984137eab99bff5829521e395e1b704498fffba6 
kigo-4.11.2.tar.xz                        7f542952c905a0159baa6bf76859e555ccc734f1 
killbots-4.11.2.tar.xz                    51fec4b46a44de9412ea30716b9aeabb23ce1b08 
kimono-4.11.2.tar.xz                      629ec8027ee5650234dc19c26488cde0244ca7dd 
kiriki-4.11.2.tar.xz                      85ee7a363c2acd357c234750e76735f4a44ecfe5 
kiten-4.11.2.tar.xz                       d8e4638de926e77d0866fac93d35f80234546ca3 
kjumpingcube-4.11.2.tar.xz                accd0b0113e3d39862a61073bfe43ead4ae66931 
klettres-4.11.2.tar.xz                    dcb66130f08ce5ed15ff271f3d119fdbaab53951 
klickety-4.11.2.tar.xz                    8fbddac4341e15d13f49c32c0944c8039e439e2e 
klines-4.11.2.tar.xz                      52998f7c594c7d6deb6462c04569edfe6fc55526 
kmag-4.11.2.tar.xz                        1fb0fe89e1c973e1db9783232a3b03135a9cac39 
kmahjongg-4.11.2.tar.xz                   af458140e050374226e69a9041d61ea2cfa53a74 
kmines-4.11.2.tar.xz                      e76b14c64361133dbaab03e72633d344f0e0faff 
kmix-4.11.2.tar.xz                        e47a77c19a00e9a68f36158e3c320204ca5c2707 
kmousetool-4.11.2.tar.xz                  c783c8e4eb7c72be344dddddebcde786d715dab9 
kmouth-4.11.2.tar.xz                      2bbc09abf8f76642f65fb6db4aa92c4c897c5176 
kmplot-4.11.2.tar.xz                      00dbf0f0df11ab82c65a491834b522865725c20e 
knavalbattle-4.11.2.tar.xz                e9de15755f03bbdecb50765134bf4440214d2a93 
knetwalk-4.11.2.tar.xz                    259a493851f84217d37cd03306618cbebf50baf8 
kolf-4.11.2.tar.xz                        1b32e7cb03ab7e8653e6f3a54f05f716e0d9ca8f 
kollision-4.11.2.tar.xz                   0c5be24b8885635de8e0ef94d70c7e5522287d3f 
kolourpaint-4.11.2.tar.xz                 bd7cb2c69daa94e19db34ac0eff2c4d494ba1491 
kompare-4.11.2.tar.xz                     fc9e07e3ace90d83a010d8949dcddf6519b0917e 
konquest-4.11.2.tar.xz                    d8333e0965289b273554d81fa97d8b4b4a3f1456 
konsole-4.11.2.tar.xz                     bd4095086e6b9c4a271b0147c4fdf68aa7faba27 
kopete-4.11.2.tar.xz                      d7616376d7488050ce2c6ec6b7a1f4010fe91084 
korundum-4.11.2.tar.xz                    0ea502fb79d1c5f61b32dd8419880e4f29b229e2 
kpat-4.11.2.tar.xz                        34e562ec8c892bbf9775e020e1c9fb5135adf164 
kppp-4.11.2.tar.xz                        4ae9bea4814db06162e73b3bd496f023d74f488c 
krdc-4.11.2.tar.xz                        4df48d142823505770f47a8ac99454e8b2855a74 
kremotecontrol-4.11.2.tar.xz              a129eb1d9c268d77caa713ab0a16e791811606f2 
kreversi-4.11.2.tar.xz                    adc039fd970fadd76e654fcae17b522baf0be716 
krfb-4.11.2.tar.xz                        b5b7b6c229f7c60382aa30dbf7726ad6044a4d6a 
kross-interpreters-4.11.2.tar.xz          89f232ceaa37d9b289e9a1a997695839071090fb 
kruler-4.11.2.tar.xz                      01fa3df0c2a5e55e447ac9e03321f4ac299572e9 
ksaneplugin-4.11.2.tar.xz                 baf3f8d92e683f53f7fce59d7854783223942877 
kscd-4.11.2.tar.xz                        0380536835dfc97121f4de2a68ac574a38148b3f 
kshisen-4.11.2.tar.xz                     59e6d8e1a76206dbeef8697b919f7890ecca80b3 
ksirk-4.11.2.tar.xz                       87fcb89e0160b8cc4e5b576f0aac3b5f074fb131 
ksnakeduel-4.11.2.tar.xz                  f05ea9a609b5a16d73c92ec8557a66f9c6f23b17 
ksnapshot-4.11.2.tar.xz                   2eaaa87438d3ee2b24fc1af61c1b18c4307f570d 
kspaceduel-4.11.2.tar.xz                  c488e638aea02b67bab6caf4898f7d007b44e089 
ksquares-4.11.2.tar.xz                    f649ac82973623414342f2c1b48486fc9ab94973 
kstars-4.11.2.tar.xz                      9dc44a2b6a6cda29d3508206b1737f38d5bff54a 
ksudoku-4.11.2.tar.xz                     73ac09b5e3f0d0be33aa6830349c9a20b7399d6f 
ksystemlog-4.11.2.tar.xz                  a14a55b46163de74c6c4e6754c9060acc00fc9d3 
kteatime-4.11.2.tar.xz                    253b2a66d9095ce9af969b8cfe5b0f83573e1b5c 
ktimer-4.11.2.tar.xz                      d05ed7f30847046cd04f0f69848b07223c05e994 
ktouch-4.11.2.tar.xz                      d8b1c37a0270dbfba63d5dc2e73d7320e58c07e5 
ktuberling-4.11.2.tar.xz                  e7cfb00de7a7142a164052d09ebcf07eb9f1d73a 
kturtle-4.11.2.tar.xz                     1343755dbc7ffbcb0da848fa13804cb86895d568 
ktux-4.11.2.tar.xz                        6012c3ada2dd4096c435bf45222021c9ec989b2f 
kubrick-4.11.2.tar.xz                     0f5ef0e814532a1ff37364c43ad05de30d974efa 
kuser-4.11.2.tar.xz                       a4898545884c4414a89541252290b081e610e039 
kwallet-4.11.2.tar.xz                     bf72073284d6e12763eb7a02a3f8742839da9cf7 
kwordquiz-4.11.2.tar.xz                   d630d944824296459d643a76323cab34126ddf92 
libkcddb-4.11.2.tar.xz                    8d2a6774f96ae08666bbfe117c77e63a4e789457 
libkcompactdisc-4.11.2.tar.xz             bca14ffe1defbfd194f9429d051af5cb0545cede 
libkdcraw-4.11.2.tar.xz                   51680e9653bc7e00bb71a3744702c7f52570c672 
libkdeedu-4.11.2.tar.xz                   23daf0f0371b1c7e40a376fba627bc42afeeb5a2 
libkdegames-4.11.2.tar.xz                 f8a9f1ec6f92dd04bcdb7b929cf62b594e7cf641 
libkexiv2-4.11.2.tar.xz                   51e75f8e6db99a6fd7ca8956a16636c790a9f81c 
libkipi-4.11.2.tar.xz                     291dd7ad892b2c0598642b006ad4709d669b7271 
libkmahjongg-4.11.2.tar.xz                f2594a7047d228160241d1aa2dd7f307dfb15921 
libksane-4.11.2.tar.xz                    9f617633c6770f0db426362df78c6dc564601533 
lokalize-4.11.2.tar.xz                    875429ea7297003843efa357bf1e110eed967075 
lskat-4.11.2.tar.xz                       ad2736dba919a04f147f5854654a46e800830a53 
marble-4.11.2.tar.xz                      d37528ba9c61f8938569ea6af39d0fd5181f52d4 
mplayerthumbs-4.11.2.tar.xz               ea9b2fbb067894bef2b1e60cb72c1f7bfd0e9151 
nepomuk-core-4.11.2.tar.xz                d5a320b39edda61f82ad24da1745238bfcdfe73c 
nepomuk-widgets-4.11.2.tar.xz             d63ef40b9832fc0f18f981163800a9d5ecd5e29e 
okteta-4.11.2.tar.xz                      c7616231bf0b3d4273075a05c52c67ae2f80b721 
okular-4.11.2.tar.xz                      9910de294467ab7b056983040abcff458ade1792 
oxygen-icons-4.11.2.tar.xz                c0a2fbcb7fc4ec9df78da5f1e11aa1d7d3e8e1e0 
pairs-4.11.2.tar.xz                       3c066354585127ad6f9c9e0ed99c8b6f0bd0c3b1 
palapeli-4.11.2.tar.xz                    162da00abfdd31958935e30cb5622f4fd29ab48e 
parley-4.11.2.tar.xz                      f98d01d01fde0ec28be842874245af4aa88a95b6 
perlkde-4.11.2.tar.xz                     226673575d9daeb7498a2bcd3f9f196a3308d471 
perlqt-4.11.2.tar.xz                      2a6ddaafdbc0bd62ae7b1982f9bd0efa6908157c 
picmi-4.11.2.tar.xz                       2399ba362a6d97d556de2e7e4fce0d21b294fcbf 
poxml-4.11.2.tar.xz                       fa435373c74e5260a3ae423c236670f0bac70a33 
print-manager-4.11.2.tar.xz               955be477961aed2cbcdb7a69c845fed2e8d0698a 
pykde4-4.11.2.tar.xz                      5e7c43e224fa1db4ae2bbec1eb040dd2855e8c86 
qtruby-4.11.2.tar.xz                      a75925deb9caaf75dc9f77da861516767d40688a 
qyoto-4.11.2.tar.xz                       e10f00c4528e3d31a57935dd54c6276ba631e903 
rocs-4.11.2.tar.xz                        cede7bdee7f2d64da79b564461ede119108a6a55 
smokegen-4.11.2.tar.xz                    4fbb3292391d26b4c68bed44a819f54b05b33bc0 
smokekde-4.11.2.tar.xz                    09b73d8f13767cd9132387e391ddde09b14ed972 
smokeqt-4.11.2.tar.xz                     d54d2e3ffae9ab526b9e04d1f03dfb8898a590b5 
step-4.11.2.tar.xz                        1b6dd907caa47f3867ad03eb7d4e91f3981a2730 
superkaramba-4.11.2.tar.xz                2be1b912a0908bc8b43d3a401786ec58d0584f2a 
svgpart-4.11.2.tar.xz                     28bc50ca0e7f414e38168df9a224c2dd3883ba24 
sweeper-4.11.2.tar.xz                     e310f79fa232518b3b413b62162127e37bd1e146 
umbrello-4.11.2.tar.xz                    8a42f8188608610062bebd2243b88b6145a3af0a 

4.12.0

934697362ac3540cbb0d70e4abe441edfa70063f2f118a9da2f55f300188c3a9 amor-4.11.2.tar.xz                        sources/amor-4.12.0.tar.xz
56a8d378c59452592de19fdeaba372d1aaadb1669930628d6032e1232103101a analitza-4.11.2.tar.xz                    sources/analitza-4.12.0.tar.xz
e54a4ca9f2ab09e3bf6f46474a7add4e2472bb48ea487dc4dc312a63d5c3ec73 ark-4.11.2.tar.xz                         sources/ark-4.12.0.tar.xz
859f929ff95ec88b95fb2e178e6d21488949d153fa626b785c734d749b87b066 audiocd-kio-4.11.2.tar.xz                 sources/audiocd-kio-4.12.0.tar.xz
57059223938ecb1444c3133889f762a0a50a78e3cfbc1825a1df5aff9ddf1b91 blinken-4.11.2.tar.xz                     sources/blinken-4.12.0.tar.xz
7f4805e3f8972d1a425f258ba3596e342d4a49b04b732e73f1be6328f3f25392 bomber-4.11.2.tar.xz                      sources/bomber-4.12.0.tar.xz
29f9ffff387b97e512e81c319d179b4eec0326b6a33f8835eb9048523269bb9a bovo-4.11.2.tar.xz                        sources/bovo-4.12.0.tar.xz
687c4274e3d9e82e936455e9cd5ca2078b7918b09189c0fef5b4c5219980c43d cantor-4.11.2.tar.xz                      sources/cantor-4.12.0.tar.xz
c720373bc904bf466540b4f9a7dcbdf02a31d66d0c3a9bf42d2340772c0aeee0 cervisia-4.11.2.tar.xz                    sources/cervisia-4.12.0.tar.xz
3169a86d92f7cb725949560bb928b928157f504bd785f85ad8ebbabba79b951c dolphin-plugins-4.11.2.tar.xz             sources/dolphin-plugins-4.12.0.tar.xz
7dbea85cbdc34f1289df78b0f5f28e1b2a74e34c63431134541d2e1b3ec9f855 dragon-4.11.2.tar.xz                      sources/dragon-4.12.0.tar.xz
56040c580f99ab555798b282288f85a2764420cee3ab6cc0f446c9824577ce51 ffmpegthumbs-4.11.2.tar.xz                sources/ffmpegthumbs-4.12.0.tar.xz
237378feab159df85673da7bed40a27523a15fb2d0f992682cd95c753d3753f8 filelight-4.11.2.tar.xz                   sources/filelight-4.12.0.tar.xz
3085c271eae9d291ffb275653cd6cfbdd73400ff0bd90481ead53533cc9493eb granatier-4.11.2.tar.xz                   sources/granatier-4.12.0.tar.xz
7f868854bd41ab426de580c6c560c88cb55efa329aed006f3c4b47b4bec85bc5 gwenview-4.11.2.tar.xz                    sources/gwenview-4.12.0.tar.xz
5d45c7f8404799b68ca6dab086a028fb2ad97e497817ba95da54aa2545ab3adb jovie-4.11.2.tar.xz                       sources/jovie-4.12.0.tar.xz
29d7fe1fd903642271c217be2e60489ce4462bf7d10b3409841f86e40edf8ce0 juk-4.11.2.tar.xz                         sources/juk-4.12.0.tar.xz
ca874dae58a45587a38c551066051bf38534853315c891b8ebb2e0f9919f023d kaccessible-4.11.2.tar.xz                 sources/kaccessible-4.12.0.tar.xz
1a49499e04b9387b1af7d20e77cf5045ec3030eacac44c9ed6f51ba316ca9588 kactivities-4.11.2.tar.xz                 sources/kactivities-4.12.0.tar.xz
d85efcd0196fa36536dab645c3eaef4b393fe13a2ce05085d78064e3c6878c0a kajongg-4.11.2.tar.xz                     sources/kajongg-4.12.0.tar.xz
409051b8ed125ef63bb9a411924b6e56a33a461d8437fd7ab584fdf6c9db5195 kalgebra-4.11.2.tar.xz                    sources/kalgebra-4.12.0.tar.xz
9dce17e822e258a1aaf7e373fa7626d26de4c7ef3b187d31057aa3880e037f90 kalzium-4.11.2.tar.xz                     sources/kalzium-4.12.0.tar.xz
e0a94bf726f0cd70ffd61ba91b43f57c4f5c706f5c6f7bac4b52a08ad4706d8b kamera-4.11.2.tar.xz                      sources/kamera-4.12.0.tar.xz
4eb697899daa67287426b3a5367495e7b1edd296cde42fabc5f8efb49133eea7 kanagram-4.11.2.tar.xz                    sources/kanagram-4.12.0.tar.xz
34e61ca3398387073cafed9134dfe2f9c05d2065258413e4aab8a092831988fd kapman-4.11.2.tar.xz                      sources/kapman-4.12.0.tar.xz
8f88941140a3613719d04202f44658ee21e617657a0bc44ff024354f55364ecc kapptemplate-4.11.2.tar.xz                sources/kapptemplate-4.12.0.tar.xz
d740dd6def71f6b4ef38cef10af03e502eeeefc02e00e72ab5809ee0ed4e3508 kate-4.11.2.tar.xz                        sources/kate-4.12.0.tar.xz
ca34a93631dff438fe0442141f451dd91d99bf3d085a897350f0e276d2584705 katomic-4.11.2.tar.xz                     sources/katomic-4.12.0.tar.xz
e44ab1bc92516530f6de31990190f56d9a23b46008c6cf5fa1a4a13baeafa49e kblackbox-4.11.2.tar.xz                   sources/kblackbox-4.12.0.tar.xz
d6ad8610b7e90771d27083d8aa5b26fe7efcabf1e27e80b03bbc4c47fe1d9c33 kblocks-4.11.2.tar.xz                     sources/kblocks-4.12.0.tar.xz
7310f4e945529a8ca93bdd396b0c18a920f6b067b36a93aec33bab1eb43e1c55 kbounce-4.11.2.tar.xz                     sources/kbounce-4.12.0.tar.xz
67183ea959d9b4dcb573b16d67b417d6c0cc540f12a015ff5b9e3ed7210ca630 kbreakout-4.11.2.tar.xz                   sources/kbreakout-4.12.0.tar.xz
32f9bbe97646a892ec1022b72dd5dc8334dcb5bd41bec1272dc9582a8a8b769d kbruch-4.11.2.tar.xz                      sources/kbruch-4.12.0.tar.xz
4360e2f022f48a27acf5fd0109f3a2c47f188e18404f1e54e23f94083f2a75b9 kcachegrind-4.11.2.tar.xz                 sources/kcachegrind-4.12.0.tar.xz
7338f50c15e4e4190883d7e1c59d70f3bfc1d5bddcfd74238dc1bb0551985eb7 kcalc-4.11.2.tar.xz                       sources/kcalc-4.12.0.tar.xz
97c8a8817300f0e0d22a5d3b7b6dc368e72d2e71969596b5e38fcac36970f45e kcharselect-4.11.2.tar.xz                 sources/kcharselect-4.12.0.tar.xz
9fd934142e5adc2e90449d51744f2e6360c22107c288db4feee558a8be7f68f9 kcolorchooser-4.11.2.tar.xz               sources/kcolorchooser-4.12.0.tar.xz
61a1bc27dc912e246a095edcc6444517ff6fe593c665170aff2618fc0463295a kcron-4.11.2.tar.xz                       sources/kcron-4.12.0.tar.xz
cdbe4c4ec1c9d6cbe6919793808ea658037b996780c48cf3a25703aa8b96857f kde-base-artwork-4.11.2.tar.xz            sources/kdeartwork-4.12.0.tar.xz
c3fbb9198408601f30c826bdbb0f1ef282729dcad13a9202734999d17e95cff4 kde-baseapps-4.11.2.tar.xz                sources/kde-baseapps-4.12.0.tar.xz
364ff8a8a7402a87e4cde6b968fe09fc55e7aad7c0b883b6510dfe3f5996e3fb kde-dev-scripts-4.11.2.tar.xz             sources/kde-base-artwork-4.12.0.tar.xz
